transaction_reference,property_full_address,property_state,transaction_type,transaction_start_date,date_of_transaction,closing_date,status,listing_price,final_price,legal_fees,other_expenses,participant_type,participant_email,participant_name,participant_role,commission_amount
T-CT-2023-0094,"749 David Mill, Greenwich, CT",CT,Sale,2023-02-14,2023-04-12,2023-06-06,sold,898408.63,901061.76,3170.46,801.51,Client,jesse.kane9072@example.com,"Kane, Jesse",Seller,
T-NY-2023-0087,"144 Bell Avenue, Brooklyn, NY",NY,Sale,2023-03-04,2023-04-18,,pending sale,1491830.71,,,,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Buyer Agent,
T-NY-2023-0087,"144 Bell Avenue, Brooklyn, NY",NY,Sale,2023-03-04,2023-04-18,,pending sale,1491830.71,,,,Agent,erica.rogers3495@dreamhomes.com,"Rogers, Erica",Seller Agent,
T-NY-2023-0087,"144 Bell Avenue, Brooklyn, NY",NY,Sale,2023-03-04,2023-04-18,,pending sale,1491830.71,,,,Client,blake.miller5098@example.com,"Miller, Blake",Buyer,
T-NY-2023-0087,"144 Bell Avenue, Brooklyn, NY",NY,Sale,2023-03-04,2023-04-18,,pending sale,1491830.71,,,,Client,erica.lynch3304@example.com,"Lynch, Erica",Seller,
T-NJ-2023-0218,"528 Jose Radial, Hoboken, NJ",NJ,Rent,2023-03-25,2023-04-19,,expired,3700.34,,,,Agent,damon.gonzalez618@dreamhomes.com,"Gonzalez, Damon",Landlord Agent,
T-NJ-2023-0218,"528 Jose Radial, Hoboken, NJ",NJ,Rent,2023-03-25,2023-04-19,,expired,3700.34,,,,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Tenant Agent,
T-NJ-2023-0218,"528 Jose Radial, Hoboken, NJ",NJ,Rent,2023-03-25,2023-04-19,,expired,3700.34,,,,Client,ivan.fernandez1109@example.com,"Fernandez, Ivan",Landlord,
T-NJ-2023-0207,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2023-04-20,2023-04-29,2023-05-08,rented,3598.27,3609.11,2236.24,1545.41,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Landlord Agent,232.13
T-NJ-2023-0207,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2023-04-20,2023-04-29,2023-05-08,rented,3598.27,3609.11,2236.24,1545.41,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Tenant Agent,193.91
T-NJ-2023-0207,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2023-04-20,2023-04-29,2023-05-08,rented,3598.27,3609.11,2236.24,1545.41,Client,jesse.kane9072@example.com,"Kane, Jesse",Landlord,
T-NJ-2023-0207,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2023-04-20,2023-04-29,2023-05-08,rented,3598.27,3609.11,2236.24,1545.41,Client,erica.lynch3304@example.com,"Lynch, Erica",Tenant,
T-NY-2023-0082,"338 Clark Mountains, Brooklyn, NY",NY,Sale,2023-04-03,2023-05-15,2023-07-08,sold,1239785.35,1210089.72,2243.8,344.87,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Buyer Agent,26101.91
T-NY-2023-0082,"338 Clark Mountains, Brooklyn, NY",NY,Sale,2023-04-03,2023-05-15,2023-07-08,sold,1239785.35,1210089.72,2243.8,344.87,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Seller Agent,28012.9
T-NY-2023-0082,"338 Clark Mountains, Brooklyn, NY",NY,Sale,2023-04-03,2023-05-15,2023-07-08,sold,1239785.35,1210089.72,2243.8,344.87,Client,kyle.hall3355@example.com,"Hall, Kyle",Buyer,
T-NY-2023-0082,"338 Clark Mountains, Brooklyn, NY",NY,Sale,2023-04-03,2023-05-15,2023-07-08,sold,1239785.35,1210089.72,2243.8,344.87,Client,mark.snow7495@example.com,"Snow, Mark",Buyer,
T-NY-2023-0082,"338 Clark Mountains, Brooklyn, NY",NY,Sale,2023-04-03,2023-05-15,2023-07-08,sold,1239785.35,1210089.72,2243.8,344.87,Client,kristen.cox5628@example.com,"Cox, Kristen",Seller,
T-CT-2023-0213,"640 Brian Avenue, Greenwich, CT",CT,Rent,2023-05-21,2023-06-05,2023-06-24,rented,5133.45,5345.03,2351.27,1462.07,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Landlord Agent,331.35
T-CT-2023-0213,"640 Brian Avenue, Greenwich, CT",CT,Rent,2023-05-21,2023-06-05,2023-06-24,rented,5133.45,5345.03,2351.27,1462.07,Agent,katherine.miller6806@dreamhomes.com,"Miller, Katherine",Tenant Agent,337.08
T-CT-2023-0213,"640 Brian Avenue, Greenwich, CT",CT,Rent,2023-05-21,2023-06-05,2023-06-24,rented,5133.45,5345.03,2351.27,1462.07,Client,frank.tyler5524@example.com,"Tyler, Frank",Landlord,
T-CT-2023-0213,"640 Brian Avenue, Greenwich, CT",CT,Rent,2023-05-21,2023-06-05,2023-06-24,rented,5133.45,5345.03,2351.27,1462.07,Client,eric.silva9746@example.com,"Silva, Eric",Tenant,
T-CT-2023-0213,"640 Brian Avenue, Greenwich, CT",CT,Rent,2023-05-21,2023-06-05,2023-06-24,rented,5133.45,5345.03,2351.27,1462.07,Client,mark.snow7495@example.com,"Snow, Mark",Tenant,
T-NJ-2023-0089,"448 Palmer Shores, Hoboken, NJ",NJ,Sale,2023-04-19,2023-06-09,2023-08-06,sold,859845.49,834464.14,2653.63,1358.92,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Buyer Agent,25374.06
T-NJ-2023-0089,"448 Palmer Shores, Hoboken, NJ",NJ,Sale,2023-04-19,2023-06-09,2023-08-06,sold,859845.49,834464.14,2653.63,1358.92,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Seller Agent,23017.65
T-NJ-2023-0089,"448 Palmer Shores, Hoboken, NJ",NJ,Sale,2023-04-19,2023-06-09,2023-08-06,sold,859845.49,834464.14,2653.63,1358.92,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Buyer,
T-NJ-2023-0089,"448 Palmer Shores, Hoboken, NJ",NJ,Sale,2023-04-19,2023-06-09,2023-08-06,sold,859845.49,834464.14,2653.63,1358.92,Client,kristen.cox5628@example.com,"Cox, Kristen",Seller,
T-NY-2023-0210,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2023-05-26,2023-06-15,2023-06-24,rented,4966.71,5159.19,1174.66,911.5,Agent,stanley.mooney4062@dreamhomes.com,"Mooney, Stanley",Landlord Agent,390.54
T-NY-2023-0210,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2023-05-26,2023-06-15,2023-06-24,rented,4966.71,5159.19,1174.66,911.5,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Tenant Agent,344.29
T-NY-2023-0210,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2023-05-26,2023-06-15,2023-06-24,rented,4966.71,5159.19,1174.66,911.5,Client,roberto.yates4694@example.com,"Yates, Roberto",Landlord,
T-NY-2023-0210,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2023-05-26,2023-06-15,2023-06-24,rented,4966.71,5159.19,1174.66,911.5,Client,blake.miller5098@example.com,"Miller, Blake",Tenant,
T-NY-2023-0226,"187 Herbert Ridges, Long Island City, NY",NY,Rent,2023-06-03,2023-06-27,2023-07-16,rented,4058.82,4098.98,1374.81,1138.82,Agent,angela.woods7376@dreamhomes.com,"Woods, Angela",Landlord Agent,218.23
T-NY-2023-0226,"187 Herbert Ridges, Long Island City, NY",NY,Rent,2023-06-03,2023-06-27,2023-07-16,rented,4058.82,4098.98,1374.81,1138.82,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Tenant Agent,200.45
T-NY-2023-0226,"187 Herbert Ridges, Long Island City, NY",NY,Rent,2023-06-03,2023-06-27,2023-07-16,rented,4058.82,4098.98,1374.81,1138.82,Client,erica.lynch3304@example.com,"Lynch, Erica",Landlord,
T-NY-2023-0226,"187 Herbert Ridges, Long Island City, NY",NY,Rent,2023-06-03,2023-06-27,2023-07-16,rented,4058.82,4098.98,1374.81,1138.82,Client,sarah.armstrong4883@example.com,"Armstrong, Sarah",Tenant,
T-NJ-2023-0216,"446 Tammie Path, Hoboken, NJ",NJ,Rent,2023-07-22,2023-08-17,2023-08-31,rented,4657.67,4889.39,2203.65,1469.09,Agent,damon.gonzalez618@dreamhomes.com,"Gonzalez, Damon",Landlord Agent,348.32
T-NJ-2023-0216,"446 Tammie Path, Hoboken, NJ",NJ,Rent,2023-07-22,2023-08-17,2023-08-31,rented,4657.67,4889.39,2203.65,1469.09,Agent,janet.kim9646@dreamhomes.com,"Kim, Janet",Tenant Agent,316.02
T-NJ-2023-0216,"446 Tammie Path, Hoboken, NJ",NJ,Rent,2023-07-22,2023-08-17,2023-08-31,rented,4657.67,4889.39,2203.65,1469.09,Client,cassandra.collins9638@example.com,"Collins, Cassandra",Landlord,
T-NJ-2023-0216,"446 Tammie Path, Hoboken, NJ",NJ,Rent,2023-07-22,2023-08-17,2023-08-31,rented,4657.67,4889.39,2203.65,1469.09,Client,travis.robinson7859@example.com,"Robinson, Travis",Tenant,
T-NY-2023-0090,"222 Kim Union, Queens, NY",NY,Sale,2023-06-26,2023-08-18,2023-09-26,sold,868858.41,867603.63,2756.73,1330.58,Agent,stanley.mooney4062@dreamhomes.com,"Mooney, Stanley",Buyer Agent,26743.67
T-NY-2023-0090,"222 Kim Union, Queens, NY",NY,Sale,2023-06-26,2023-08-18,2023-09-26,sold,868858.41,867603.63,2756.73,1330.58,Agent,erica.rogers3495@dreamhomes.com,"Rogers, Erica",Seller Agent,25173.24
T-NY-2023-0090,"222 Kim Union, Queens, NY",NY,Sale,2023-06-26,2023-08-18,2023-09-26,sold,868858.41,867603.63,2756.73,1330.58,Client,sarah.armstrong4883@example.com,"Armstrong, Sarah",Buyer,
T-NY-2023-0090,"222 Kim Union, Queens, NY",NY,Sale,2023-06-26,2023-08-18,2023-09-26,sold,868858.41,867603.63,2756.73,1330.58,Client,melissa.ross1428@example.com,"Ross, Melissa",Seller,
T-NY-2023-0211,"123 Mays Parks, Bronx, NY",NY,Rent,2023-07-29,2023-08-18,2023-08-25,rented,5779.57,5952.87,1207.07,256.88,Agent,angela.woods7376@dreamhomes.com,"Woods, Angela",Landlord Agent,390.66
T-NY-2023-0211,"123 Mays Parks, Bronx, NY",NY,Rent,2023-07-29,2023-08-18,2023-08-25,rented,5779.57,5952.87,1207.07,256.88,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Tenant Agent,383.19
T-NY-2023-0211,"123 Mays Parks, Bronx, NY",NY,Rent,2023-07-29,2023-08-18,2023-08-25,rented,5779.57,5952.87,1207.07,256.88,Client,catherine.payne4177@example.com,"Payne, Catherine",Landlord,
T-NY-2023-0211,"123 Mays Parks, Bronx, NY",NY,Rent,2023-07-29,2023-08-18,2023-08-25,rented,5779.57,5952.87,1207.07,256.88,Client,david.rodriguez7820@example.com,"Rodriguez, David",Tenant,
T-NJ-2023-0083,"385 Loretta Flats, Newark, NJ",NJ,Sale,2023-06-25,2023-08-20,2023-09-24,sold,548585.99,560951.03,2614.05,395.26,Agent,damon.gonzalez618@dreamhomes.com,"Gonzalez, Damon",Buyer Agent,14264.5
T-NJ-2023-0083,"385 Loretta Flats, Newark, NJ",NJ,Sale,2023-06-25,2023-08-20,2023-09-24,sold,548585.99,560951.03,2614.05,395.26,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Seller Agent,12242.0
T-NJ-2023-0083,"385 Loretta Flats, Newark, NJ",NJ,Sale,2023-06-25,2023-08-20,2023-09-24,sold,548585.99,560951.03,2614.05,395.26,Client,michele.ramirez8429@example.com,"Ramirez, Michele",Buyer,
T-NJ-2023-0083,"385 Loretta Flats, Newark, NJ",NJ,Sale,2023-06-25,2023-08-20,2023-09-24,sold,548585.99,560951.03,2614.05,395.26,Client,kyle.hall3355@example.com,"Hall, Kyle",Seller,
T-CT-2023-0086,"810 Johns Ports, Greenwich, CT",CT,Sale,2023-07-16,2023-08-25,2023-10-06,sold,824670.95,820857.7,1784.97,1384.24,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Buyer Agent,17289.81
T-CT-2023-0086,"810 Johns Ports, Greenwich, CT",CT,Sale,2023-07-16,2023-08-25,2023-10-06,sold,824670.95,820857.7,1784.97,1384.24,Agent,donna.meadows3689@dreamhomes.com,"Meadows, Donna",Seller Agent,17148.46
T-CT-2023-0086,"810 Johns Ports, Greenwich, CT",CT,Sale,2023-07-16,2023-08-25,2023-10-06,sold,824670.95,820857.7,1784.97,1384.24,Client,frank.tyler5524@example.com,"Tyler, Frank",Buyer,
T-CT-2023-0086,"810 Johns Ports, Greenwich, CT",CT,Sale,2023-07-16,2023-08-25,2023-10-06,sold,824670.95,820857.7,1784.97,1384.24,Client,erica.lynch3304@example.com,"Lynch, Erica",Seller,
T-CT-2023-0209,"591 Scott Inlet, New Haven, CT",CT,Rent,2023-08-02,2023-08-26,2023-09-13,rented,3723.37,3767.81,2026.67,179.19,Agent,donna.meadows3689@dreamhomes.com,"Meadows, Donna",Landlord Agent,165.63
T-CT-2023-0209,"591 Scott Inlet, New Haven, CT",CT,Rent,2023-08-02,2023-08-26,2023-09-13,rented,3723.37,3767.81,2026.67,179.19,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Tenant Agent,143.56
T-CT-2023-0209,"591 Scott Inlet, New Haven, CT",CT,Rent,2023-08-02,2023-08-26,2023-09-13,rented,3723.37,3767.81,2026.67,179.19,Client,eric.silva9746@example.com,"Silva, Eric",Landlord,
T-CT-2023-0209,"591 Scott Inlet, New Haven, CT",CT,Rent,2023-08-02,2023-08-26,2023-09-13,rented,3723.37,3767.81,2026.67,179.19,Client,cassandra.collins9638@example.com,"Collins, Cassandra",Tenant,
T-NY-2023-0204,"245 Cassie Fort, New York, NY",NY,Rent,2023-09-06,2023-09-20,,pending rental,5115.06,,,,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Landlord Agent,
T-NY-2023-0204,"245 Cassie Fort, New York, NY",NY,Rent,2023-09-06,2023-09-20,,pending rental,5115.06,,,,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Tenant Agent,
T-NY-2023-0204,"245 Cassie Fort, New York, NY",NY,Rent,2023-09-06,2023-09-20,,pending rental,5115.06,,,,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Landlord,
T-NY-2023-0204,"245 Cassie Fort, New York, NY",NY,Rent,2023-09-06,2023-09-20,,pending rental,5115.06,,,,Client,david.rodriguez7820@example.com,"Rodriguez, David",Tenant,
T-NY-2023-0204,"245 Cassie Fort, New York, NY",NY,Rent,2023-09-06,2023-09-20,,pending rental,5115.06,,,,Client,blake.miller5098@example.com,"Miller, Blake",Tenant,
T-NJ-2023-0217,"351 Moreno Terrace, Hoboken, NJ",NJ,Rent,2023-08-25,2023-09-24,2023-10-05,rented,3593.32,3604.08,3055.28,1621.32,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Landlord Agent,236.37
T-NJ-2023-0217,"351 Moreno Terrace, Hoboken, NJ",NJ,Rent,2023-08-25,2023-09-24,2023-10-05,rented,3593.32,3604.08,3055.28,1621.32,Agent,janet.kim9646@dreamhomes.com,"Kim, Janet",Tenant Agent,240.64
T-NJ-2023-0217,"351 Moreno Terrace, Hoboken, NJ",NJ,Rent,2023-08-25,2023-09-24,2023-10-05,rented,3593.32,3604.08,3055.28,1621.32,Client,mark.snow7495@example.com,"Snow, Mark",Landlord,
T-NJ-2023-0217,"351 Moreno Terrace, Hoboken, NJ",NJ,Rent,2023-08-25,2023-09-24,2023-10-05,rented,3593.32,3604.08,3055.28,1621.32,Client,kristen.cox5628@example.com,"Cox, Kristen",Tenant,
T-NJ-2023-0206,"354 Pamela Heights, Hoboken, NJ",NJ,Rent,2023-09-10,2023-09-27,2023-10-07,rented,3520.89,3639.53,2916.74,364.27,Agent,bryan.riddle4780@dreamhomes.com,"Riddle, Bryan",Landlord Agent,197.63
T-NJ-2023-0206,"354 Pamela Heights, Hoboken, NJ",NJ,Rent,2023-09-10,2023-09-27,2023-10-07,rented,3520.89,3639.53,2916.74,364.27,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Tenant Agent,238.79
T-NJ-2023-0206,"354 Pamela Heights, Hoboken, NJ",NJ,Rent,2023-09-10,2023-09-27,2023-10-07,rented,3520.89,3639.53,2916.74,364.27,Client,cassandra.collins9638@example.com,"Collins, Cassandra",Landlord,
T-NJ-2023-0206,"354 Pamela Heights, Hoboken, NJ",NJ,Rent,2023-09-10,2023-09-27,2023-10-07,rented,3520.89,3639.53,2916.74,364.27,Client,david.rodriguez7820@example.com,"Rodriguez, David",Tenant,
T-NJ-2023-0206,"354 Pamela Heights, Hoboken, NJ",NJ,Rent,2023-09-10,2023-09-27,2023-10-07,rented,3520.89,3639.53,2916.74,364.27,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Tenant,
T-NJ-2023-0225,"410 Stephanie Pike, Hoboken, NJ",NJ,Rent,2023-09-01,2023-09-29,,expired,4040.02,,,,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Landlord Agent,
T-NJ-2023-0225,"410 Stephanie Pike, Hoboken, NJ",NJ,Rent,2023-09-01,2023-09-29,,expired,4040.02,,,,Agent,janet.kim9646@dreamhomes.com,"Kim, Janet",Tenant Agent,
T-NJ-2023-0225,"410 Stephanie Pike, Hoboken, NJ",NJ,Rent,2023-09-01,2023-09-29,,expired,4040.02,,,,Client,kyle.hall3355@example.com,"Hall, Kyle",Landlord,
T-NY-2023-0093,"338 Clark Mountains, Brooklyn, NY",NY,Sale,2023-08-10,2023-10-02,2023-10-21,sold,1142054.82,1141580.16,2314.99,1128.78,Agent,erica.rogers3495@dreamhomes.com,"Rogers, Erica",Buyer Agent,26769.08
T-NY-2023-0093,"338 Clark Mountains, Brooklyn, NY",NY,Sale,2023-08-10,2023-10-02,2023-10-21,sold,1142054.82,1141580.16,2314.99,1128.78,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Seller Agent,27548.17
T-NY-2023-0093,"338 Clark Mountains, Brooklyn, NY",NY,Sale,2023-08-10,2023-10-02,2023-10-21,sold,1142054.82,1141580.16,2314.99,1128.78,Client,erica.lynch3304@example.com,"Lynch, Erica",Buyer,
T-NY-2023-0093,"338 Clark Mountains, Brooklyn, NY",NY,Sale,2023-08-10,2023-10-02,2023-10-21,sold,1142054.82,1141580.16,2314.99,1128.78,Client,melissa.ross1428@example.com,"Ross, Melissa",Seller,
T-CT-2023-0220,"806 Jennifer Mews, Bridgeport, CT",CT,Rent,2023-09-05,2023-10-12,2023-10-23,rented,4458.72,4491.42,1874.68,356.18,Agent,katherine.miller6806@dreamhomes.com,"Miller, Katherine",Landlord Agent,170.47
T-CT-2023-0220,"806 Jennifer Mews, Bridgeport, CT",CT,Rent,2023-09-05,2023-10-12,2023-10-23,rented,4458.72,4491.42,1874.68,356.18,Agent,tina.ramirez1373@dreamhomes.com,"Ramirez, Tina",Tenant Agent,200.03
T-CT-2023-0220,"806 Jennifer Mews, Bridgeport, CT",CT,Rent,2023-09-05,2023-10-12,2023-10-23,rented,4458.72,4491.42,1874.68,356.18,Client,erica.lynch3304@example.com,"Lynch, Erica",Landlord,
T-CT-2023-0220,"806 Jennifer Mews, Bridgeport, CT",CT,Rent,2023-09-05,2023-10-12,2023-10-23,rented,4458.72,4491.42,1874.68,356.18,Client,kyle.hall3355@example.com,"Hall, Kyle",Tenant,
T-CT-2023-0220,"806 Jennifer Mews, Bridgeport, CT",CT,Rent,2023-09-05,2023-10-12,2023-10-23,rented,4458.72,4491.42,1874.68,356.18,Client,blake.miller5098@example.com,"Miller, Blake",Tenant,
T-NY-2023-0205,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2023-09-29,2023-10-12,2023-10-27,rented,5283.25,5413.29,1046.99,913.36,Agent,erica.rogers3495@dreamhomes.com,"Rogers, Erica",Landlord Agent,352.34
T-NY-2023-0205,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2023-09-29,2023-10-12,2023-10-27,rented,5283.25,5413.29,1046.99,913.36,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Tenant Agent,309.03
T-NY-2023-0205,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2023-09-29,2023-10-12,2023-10-27,rented,5283.25,5413.29,1046.99,913.36,Client,blake.miller5098@example.com,"Miller, Blake",Landlord,
T-NY-2023-0205,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2023-09-29,2023-10-12,2023-10-27,rented,5283.25,5413.29,1046.99,913.36,Client,cassandra.collins9638@example.com,"Collins, Cassandra",Tenant,
T-NY-2023-0205,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2023-09-29,2023-10-12,2023-10-27,rented,5283.25,5413.29,1046.99,913.36,Client,sarah.armstrong4883@example.com,"Armstrong, Sarah",Tenant,
T-NY-2023-0208,"278 Troy Village, Long Island City, NY",NY,Rent,2023-09-25,2023-10-19,2023-11-07,rented,4075.14,4110.1,3023.49,621.08,Agent,crystal.powell2551@dreamhomes.com,"Powell, Crystal",Landlord Agent,253.94
T-NY-2023-0208,"278 Troy Village, Long Island City, NY",NY,Rent,2023-09-25,2023-10-19,2023-11-07,rented,4075.14,4110.1,3023.49,621.08,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Tenant Agent,267.35
T-NY-2023-0208,"278 Troy Village, Long Island City, NY",NY,Rent,2023-09-25,2023-10-19,2023-11-07,rented,4075.14,4110.1,3023.49,621.08,Client,cassandra.collins9638@example.com,"Collins, Cassandra",Landlord,
T-NY-2023-0208,"278 Troy Village, Long Island City, NY",NY,Rent,2023-09-25,2023-10-19,2023-11-07,rented,4075.14,4110.1,3023.49,621.08,Client,sarah.armstrong4883@example.com,"Armstrong, Sarah",Tenant,
T-CT-2023-0096,"617 Allen Mills, Greenwich, CT",CT,Sale,2023-09-14,2023-10-27,2023-11-11,sold,740274.14,741223.19,1804.84,1160.6,Agent,tina.ramirez1373@dreamhomes.com,"Ramirez, Tina",Buyer Agent,15237.04
T-CT-2023-0096,"617 Allen Mills, Greenwich, CT",CT,Sale,2023-09-14,2023-10-27,2023-11-11,sold,740274.14,741223.19,1804.84,1160.6,Agent,katherine.miller6806@dreamhomes.com,"Miller, Katherine",Seller Agent,14732.73
T-CT-2023-0096,"617 Allen Mills, Greenwich, CT",CT,Sale,2023-09-14,2023-10-27,2023-11-11,sold,740274.14,741223.19,1804.84,1160.6,Client,david.rodriguez7820@example.com,"Rodriguez, David",Buyer,
T-CT-2023-0096,"617 Allen Mills, Greenwich, CT",CT,Sale,2023-09-14,2023-10-27,2023-11-11,sold,740274.14,741223.19,1804.84,1160.6,Client,jesse.kane9072@example.com,"Kane, Jesse",Seller,
T-NY-2023-0224,"129 Stephanie Union, New York, NY",NY,Rent,2023-09-26,2023-10-31,,pending rental,6291.64,,,,Agent,angela.woods7376@dreamhomes.com,"Woods, Angela",Landlord Agent,
T-NY-2023-0224,"129 Stephanie Union, New York, NY",NY,Rent,2023-09-26,2023-10-31,,pending rental,6291.64,,,,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Tenant Agent,
T-NY-2023-0224,"129 Stephanie Union, New York, NY",NY,Rent,2023-09-26,2023-10-31,,pending rental,6291.64,,,,Client,frank.tyler5524@example.com,"Tyler, Frank",Landlord,
T-NY-2023-0224,"129 Stephanie Union, New York, NY",NY,Rent,2023-09-26,2023-10-31,,pending rental,6291.64,,,,Client,eric.silva9746@example.com,"Silva, Eric",Tenant,
T-NY-2023-0085,"278 Troy Village, Long Island City, NY",NY,Sale,2023-09-19,2023-11-05,2023-11-23,sold,926129.7,922332.12,2071.24,1099.78,Agent,stanley.mooney4062@dreamhomes.com,"Mooney, Stanley",Buyer Agent,23349.06
T-NY-2023-0085,"278 Troy Village, Long Island City, NY",NY,Sale,2023-09-19,2023-11-05,2023-11-23,sold,926129.7,922332.12,2071.24,1099.78,Agent,erica.rogers3495@dreamhomes.com,"Rogers, Erica",Seller Agent,27689.31
T-NY-2023-0085,"278 Troy Village, Long Island City, NY",NY,Sale,2023-09-19,2023-11-05,2023-11-23,sold,926129.7,922332.12,2071.24,1099.78,Client,kristen.cox5628@example.com,"Cox, Kristen",Buyer,
T-NY-2023-0085,"278 Troy Village, Long Island City, NY",NY,Sale,2023-09-19,2023-11-05,2023-11-23,sold,926129.7,922332.12,2071.24,1099.78,Client,jeffery.smith7042@example.com,"Smith, Jeffery",Buyer,
T-NY-2023-0085,"278 Troy Village, Long Island City, NY",NY,Sale,2023-09-19,2023-11-05,2023-11-23,sold,926129.7,922332.12,2071.24,1099.78,Client,david.rodriguez7820@example.com,"Rodriguez, David",Seller,
T-NJ-2023-0203,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2023-10-10,2023-11-07,2023-11-25,rented,4452.49,4661.96,1446.8,258.36,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Landlord Agent,212.87
T-NJ-2023-0203,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2023-10-10,2023-11-07,2023-11-25,rented,4452.49,4661.96,1446.8,258.36,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Tenant Agent,207.69
T-NJ-2023-0203,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2023-10-10,2023-11-07,2023-11-25,rented,4452.49,4661.96,1446.8,258.36,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Landlord,
T-NJ-2023-0203,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2023-10-10,2023-11-07,2023-11-25,rented,4452.49,4661.96,1446.8,258.36,Client,mark.snow7495@example.com,"Snow, Mark",Tenant,
T-NY-2023-0091,"100 Anthony Field, Queens, NY",NY,Sale,2023-10-02,2023-11-08,,expired,1174377.49,,,,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Buyer Agent,
T-NY-2023-0091,"100 Anthony Field, Queens, NY",NY,Sale,2023-10-02,2023-11-08,,expired,1174377.49,,,,Agent,stanley.mooney4062@dreamhomes.com,"Mooney, Stanley",Seller Agent,
T-NY-2023-0091,"100 Anthony Field, Queens, NY",NY,Sale,2023-10-02,2023-11-08,,expired,1174377.49,,,,Client,kyle.hall3355@example.com,"Hall, Kyle",Seller,
T-NJ-2023-0222,"444 Ryan Dale, Hoboken, NJ",NJ,Rent,2023-10-22,2023-11-20,2023-11-25,rented,4407.82,4471.72,2728.63,1541.05,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Landlord Agent,187.54
T-NJ-2023-0222,"444 Ryan Dale, Hoboken, NJ",NJ,Rent,2023-10-22,2023-11-20,2023-11-25,rented,4407.82,4471.72,2728.63,1541.05,Agent,damon.gonzalez618@dreamhomes.com,"Gonzalez, Damon",Tenant Agent,182.17
